"Date","Price","Volume","Market Cap","Coin","Deviation"
2025-04-14,0.9997,65444521521,144301072711,"USDT",-0.000299999999999967
2025-04-13,0.9997,60193768880,144345477534,"USDT",-0.000299999999999967
2025-04-12,0.9999,53780414831,144358039977,"USDT",-9.9999999999989e-05
2025-04-11,0.9995,69911193868,144270066488,"USDT",-0.000499999999999945
2025-04-10,0.9993,80163124209,144272216564,"USDT",-0.000700000000000034
2025-04-09,0.9997,139544979611,143966376637,"USDT",-0.000299999999999967
2025-04-08,0.999,81564232647,144052510272,"USDT",-0.001
2025-04-07,0.9998,159480342752,144225138991,"USDT",-0.000199999999999978
2025-04-06,0.9993,74366051040,143986738621,"USDT",-0.000700000000000034
2025-04-05,0.9996,34108090670,144026707894,"USDT",-0.000399999999999956
2025-04-04,0.9996,79619710660,144033928949,"USDT",-0.000399999999999956
2025-04-03,0.9996,74632997745,144182754256,"USDT",-0.000399999999999956
2025-04-02,0.9998,91631661187,144006792400,"USDT",-0.000199999999999978
2025-04-01,1,58370134998,143998606986,"USDT",0
2025-03-31,0.9998,59967779901,143906614992,"USDT",-0.000199999999999978
2025-03-30,0.9999,38085432412,144168520865,"USDT",-9.9999999999989e-05
2025-03-29,0.9996,45385777468,144122703316,"USDT",-0.000399999999999956
2025-03-28,0.9995,71112920720,144109394038,"USDT",-0.000499999999999945
2025-03-27,0.9997,55911263699,144133634838,"USDT",-0.000299999999999967
2025-03-26,1.0001,58872800987,144017689461,"USDT",9.9999999999989e-05
2025-03-25,1.0002,58456757340,143799182080,"USDT",0.000199999999999978
2025-03-24,1.0004,67599933158,143514104275,"USDT",0.000399999999999956
2025-03-23,1,39613720219,143487646963,"USDT",0
2025-03-22,0.9999,33001997620,143468942749,"USDT",-9.9999999999989e-05
2025-03-21,0.9996,47826756168,143470753035,"USDT",-0.000399999999999956
2025-03-20,0.9995,61655037854,143565636630,"USDT",-0.000499999999999945
2025-03-19,1.0003,77454470815,143474421809,"USDT",0.000299999999999967
2025-03-18,0.9998,55568882437,143396840566,"USDT",-0.000199999999999978
2025-03-17,1,56970443832,143465213781,"USDT",0
2025-03-16,1.0001,48641020262,143484211112,"USDT",9.9999999999989e-05
2025-03-15,1,38617325773,143469636475,"USDT",0
2025-03-14,1,60468227136,143353168630,"USDT",0
2025-03-13,0.9996,69499068047,143294661065,"USDT",-0.000399999999999956
2025-03-12,0.9997,78841806978,143145514653,"USDT",-0.000299999999999967
2025-03-11,0.9998,104880955133,142960853591,"USDT",-0.000199999999999978
2025-03-10,0.9997,106068799847,142891277302,"USDT",-0.000299999999999967
2025-03-09,0.9997,66660356811,142767254406,"USDT",-0.000299999999999967
2025-03-08,0.9997,45463660288,142761678983,"USDT",-0.000299999999999967
2025-03-07,0.9996,111427883161,142744011637,"USDT",-0.000399999999999956
2025-03-06,1.0001,87306564550,142736433112,"USDT",9.9999999999989e-05
2025-03-05,0.9999,91447454228,142493229811,"USDT",-9.9999999999989e-05
2025-03-04,0.9997,130594229329,142470611109,"USDT",-0.000299999999999967
2025-03-03,0.9992,135811207338,142331723684,"USDT",-0.000800000000000023
2025-03-02,1.0001,133280929229,142438646828,"USDT",9.9999999999989e-05
2025-03-01,0.9994,62938723492,142120863798,"USDT",-0.000600000000000045
2025-02-28,0.9995,146908454227,142138663610,"USDT",-0.000499999999999945
2025-02-27,0.999,98043035762,142152677704,"USDT",-0.001
2025-02-26,1.0002,119836685405,141928053161,"USDT",0.000199999999999978
2025-02-25,0.999,170041838176,142204538144,"USDT",-0.001
2025-02-24,0.9998,100852116996,142415096722,"USDT",-0.000199999999999978
2025-02-23,1.0001,54022199584,142499822975,"USDT",9.9999999999989e-05
2025-02-22,1.0002,57283088675,142520744328,"USDT",0.000199999999999978
2025-02-21,0.9995,108902119689,142139522500,"USDT",-0.000499999999999945
2025-02-20,1.0003,72455845464,141824825987,"USDT",0.000299999999999967
2025-02-19,0.9999,65862475675,141766356120,"USDT",-9.9999999999989e-05
2025-02-18,0.9994,85488692072,141672983177,"USDT",-0.000600000000000045
2025-02-17,0.9999,73802340406,141987714076,"USDT",-9.9999999999989e-05
2025-02-16,1.0001,45737337095,142015302747,"USDT",9.9999999999989e-05
2025-02-15,1.0002,49511991572,142017601261,"USDT",0.000199999999999978
2025-02-14,1.0001,82431082792,141819968666,"USDT",9.9999999999989e-05
2025-02-13,1.0002,83624826615,141953710944,"USDT",0.000199999999999978
2025-02-12,1.0001,102503671614,141964175064,"USDT",9.9999999999989e-05
2025-02-11,0.9999,84538857183,141858500279,"USDT",-9.9999999999989e-05
2025-02-10,1.0001,82150710154,141649860853,"USDT",9.9999999999989e-05
2025-02-09,1.0002,67025155232,141762382489,"USDT",0.000199999999999978
2025-02-08,1.0002,59882139192,141705666747,"USDT",0.000199999999999978
2025-02-07,1.0003,107866064908,141404652606,"USDT",0.000299999999999967
2025-02-06,1.0002,99009274148,141177357399,"USDT",0.000199999999999978
2025-02-05,1.0001,100967848652,141401707165,"USDT",9.9999999999989e-05
2025-02-04,1.0002,155187896041,140500952936,"USDT",0.000199999999999978
2025-02-03,1.0011,292831861639,139544714635,"USDT",0.0011000000000001
2025-02-02,0.9998,147745588018,139370731417,"USDT",-0.000199999999999978
2025-02-01,0.9998,72792811129,139389762633,"USDT",-0.000199999999999978
2025-01-31,0.9998,96233410167,139356595783,"USDT",-0.000199999999999978
2025-01-30,1.0001,83411405756,139422280220,"USDT",9.9999999999989e-05
2025-01-29,1.0001,94067494817,139495744223,"USDT",9.9999999999989e-05
2025-01-28,0.9996,91853415796,139378934822,"USDT",-0.000399999999999956
2025-01-27,1,162852896419,139338025303,"USDT",0
2025-01-26,0.9996,63723125224,139289573910,"USDT",-0.000399999999999956
2025-01-25,0.9999,65014479482,139310901067,"USDT",-9.9999999999989e-05
2025-01-24,0.9999,106044721443,138922824754,"USDT",-9.9999999999989e-05
2025-01-23,1.0002,156427496541,138633157641,"USDT",0.000199999999999978
2025-01-22,0.9995,112098975855,138491040966,"USDT",-0.000499999999999945
2025-01-21,0.9999,174822279640,138406053005,"USDT",-9.9999999999989e-05
2025-01-20,0.999,273447339459,138191260283,"USDT",-0.001
2025-01-19,0.999,242157716336,138215527521,"USDT",-0.001
2025-01-18,0.9991,142636119598,138167508346,"USDT",-0.000900000000000012
2025-01-17,1.0003,134437311375,137503988638,"USDT",0.000299999999999967
2025-01-16,0.9999,121313098677,137431349337,"USDT",-9.9999999999989e-05
2025-01-15,1,123293293794,137254936501,"USDT",0
2025-01-14,0.9998,98005957394,137213317941,"USDT",-0.000199999999999978
2025-01-13,0.9995,144300712698,137397571863,"USDT",-0.000499999999999945
2025-01-12,0.9995,54637025454,137388313633,"USDT",-0.000499999999999945
2025-01-11,0.9996,57535335308,137394461634,"USDT",-0.000399999999999956
2025-01-10,0.9999,118957513491,137433895888,"USDT",-9.9999999999989e-05
2025-01-09,1,123330689723,137600999624,"USDT",0
2025-01-08,0.9998,136465081033,137556451404,"USDT",-0.000199999999999978
2025-01-07,0.9999,131667426225,137507121905,"USDT",-9.9999999999989e-05
2025-01-06,1.0004,108122902094,137321543525,"USDT",0.000399999999999956
2025-01-05,0.9999,64028140855,137250898907,"USDT",-9.9999999999989e-05
2025-01-04,1,74021836865,137275789846,"USDT",0
2025-01-03,0.9995,98538090257,137187042109,"USDT",-0.000499999999999945
2025-01-02,0.9991,105203615172,137295398960,"USDT",-0.000900000000000012
2025-01-01,0.9978,68502735817,137146007423,"USDT",-0.00219999999999998
2024-12-31,0.9981,91819301596,137533977345,"USDT",-0.00190000000000001
2024-12-30,0.9981,115072081499,138685395801,"USDT",-0.00190000000000001
2024-12-29,0.9981,69693606139,138748711790,"USDT",-0.00190000000000001
2024-12-28,0.9982,67439233134,138757494324,"USDT",-0.00180000000000002
2024-12-27,0.9986,109643243034,139242342482,"USDT",-0.00139999999999996
2024-12-26,0.9988,103981654028,139269538043,"USDT",-0.00119999999999998
2024-12-25,0.9992,95006873018,139305560905,"USDT",-0.000800000000000023
2024-12-24,0.9993,110251264354,139748850453,"USDT",-0.000700000000000034
2024-12-23,0.9987,143549331087,139667489904,"USDT",-0.00129999999999997
2024-12-22,0.9991,113706935887,139736226728,"USDT",-0.000900000000000012
2024-12-21,0.9998,145138019727,139824038874,"USDT",-0.000199999999999978
2024-12-20,0.9995,259587932676,140557862589,"USDT",-0.000499999999999945
2024-12-19,0.9992,235961162359,140519418700,"USDT",-0.000800000000000023
2024-12-18,0.9997,204621508146,140540791799,"USDT",-0.000299999999999967
2024-12-17,1.0001,153946818098,140461955316,"USDT",9.9999999999989e-05
2024-12-16,1.0001,182117784211,140278403860,"USDT",9.9999999999989e-05
2024-12-15,0.9994,110558845836,140162036067,"USDT",-0.000600000000000045
2024-12-14,0.9997,105119424690,140094173702,"USDT",-0.000299999999999967
2024-12-13,1.0001,138144222106,140098106323,"USDT",9.9999999999989e-05
2024-12-12,1.0001,175416498704,139754081528,"USDT",9.9999999999989e-05
2024-12-11,1.0006,183494290144,138696977116,"USDT",0.000599999999999934
2024-12-10,1.0007,258614541407,138401131354,"USDT",0.000699999999999923
2024-12-09,1.0004,268299692134,138132101983,"USDT",0.000399999999999956
2024-12-08,1.0008,124097864930,138022722413,"USDT",0.000799999999999912
2024-12-07,1.0009,134071994829,137828205171,"USDT",0.000899999999999901
2024-12-06,1.0015,217009391726,136840200071,"USDT",0.00150000000000006
2024-12-05,1.0022,300668571420,135946594852,"USDT",0.00219999999999998
2024-12-04,1.0013,230862012926,135154959457,"USDT",0.00130000000000008
2024-12-03,1.001,228432340978,134774046876,"USDT",0.00099999999999989
2024-12-02,1.0003,227268445649,134163655455,"USDT",0.000299999999999967
2024-12-01,1.0008,130353277727,134144285331,"USDT",0.000799999999999912
2024-11-30,1.0006,120928470477,134088502507,"USDT",0.000599999999999934
2024-11-29,1.0004,134186448971,133483323985,"USDT",0.000399999999999956
2024-11-28,1.0002,129679180306,133226700636,"USDT",0.000199999999999978
2024-11-27,1.001,160374457051,132793751537,"USDT",0.00099999999999989
2024-11-26,0.9997,181473614140,132686858728,"USDT",-0.000299999999999967
2024-11-25,1,191694839817,132588967998,"USDT",0
2024-11-24,1.0009,161179026067,132552148318,"USDT",0.000899999999999901
2024-11-23,1.0009,175794188544,132229941343,"USDT",0.000899999999999901
2024-11-22,1.0011,168744865627,130863246580,"USDT",0.0011000000000001
2024-11-21,1.0011,196629125698,130291032807,"USDT",0.0011000000000001
2024-11-20,1.0008,140774842890,128858450484,"USDT",0.000799999999999912
2024-11-19,1.0013,145026896702,128327360188,"USDT",0.00130000000000008
2024-11-18,1.0006,160315204053,127613461731,"USDT",0.000599999999999934
2024-11-17,1.0002,132049931364,127562925987,"USDT",0.000199999999999978
2024-11-16,1.0003,132581111290,127402113317,"USDT",0.000299999999999967
2024-11-15,1.0004,162767483205,127328710155,"USDT",0.000399999999999956
2024-11-14,1,191362214233,126619599223,"USDT",0
2024-11-13,1.0013,249998968429,125395116711,"USDT",0.00130000000000008
2024-11-12,1.001,263991047405,124133392943,"USDT",0.00099999999999989
2024-11-11,1.0011,221704336713,123515926642,"USDT",0.0011000000000001
2024-11-10,1.0007,178936402107,123294894269,"USDT",0.000699999999999923
2024-11-09,1.0004,79860693662,123083871281,"USDT",0.000399999999999956
2024-11-08,1.0005,102072246665,122020731649,"USDT",0.000499999999999945
2024-11-07,1.0007,113210698441,121465868840,"USDT",0.000699999999999923
2024-11-06,1.0008,174263401161,120600360128,"USDT",0.000799999999999912
2024-11-05,1,69890308288,120493756335,"USDT",0
2024-11-04,0.9996,64129566492,120522523938,"USDT",-0.000399999999999956
2024-11-03,0.9996,57567131255,120525662309,"USDT",-0.000399999999999956
2024-11-02,0.9997,35453783349,120545315339,"USDT",-0.000299999999999967
2024-11-01,0.9994,75894767746,120514749579,"USDT",-0.000600000000000045
2024-10-31,0.9986,67445977914,120411037108,"USDT",-0.00139999999999996
2024-10-30,0.9996,69142436437,120455453674,"USDT",-0.000399999999999956
2024-10-29,0.9997,87586242107,120210915511,"USDT",-0.000299999999999967
2024-10-28,0.9993,66855500410,120259047010,"USDT",-0.000700000000000034
2024-10-27,0.9987,34453667355,120188351108,"USDT",-0.00129999999999997
2024-10-26,0.9987,44076956725,120166455583,"USDT",-0.00129999999999997
2024-10-25,0.9982,78091841017,120076508230,"USDT",-0.00180000000000002
2024-10-24,0.9995,57614263583,120165280485,"USDT",-0.000499999999999945
2024-10-23,0.9992,60689585382,120112680455,"USDT",-0.000800000000000023
2024-10-22,0.9994,58886789137,120145920300,"USDT",-0.000600000000000045
2024-10-21,0.9998,66839777317,120164058011,"USDT",-0.000199999999999978
2024-10-20,0.9997,45409324314,120131870663,"USDT",-0.000299999999999967
2024-10-19,0.9999,32490132300,120165050498,"USDT",-9.9999999999989e-05
2024-10-18,0.9999,59487210585,119999515386,"USDT",-9.9999999999989e-05
2024-10-17,0.9997,55057801321,119935878767,"USDT",-0.000299999999999967
2024-10-16,0.9998,63169854723,119953525821,"USDT",-0.000199999999999978
2024-10-15,0.9998,83963242850,119741258856,"USDT",-0.000199999999999978
2024-10-14,0.9995,73645211355,119683986705,"USDT",-0.000499999999999945
2024-10-13,0.9996,36960774632,119684031434,"USDT",-0.000399999999999956
2024-10-12,0.9998,35944351076,119707202830,"USDT",-0.000199999999999978
2024-10-11,0.9998,51632274020,119701420282,"USDT",-0.000199999999999978
2024-10-10,0.9992,53496953156,119763317091,"USDT",-0.000800000000000023
2024-10-09,0.9991,51841377811,119736521474,"USDT",-0.000900000000000012
2024-10-08,0.9994,52704043947,119788189289,"USDT",-0.000600000000000045
2024-10-07,1,62209887550,119657974910,"USDT",0
2024-10-06,0.9998,31287737203,119652966332,"USDT",-0.000199999999999978
2024-10-05,1,29417406990,119640559083,"USDT",0
2024-10-04,1.0002,52705769943,119659841644,"USDT",0.000199999999999978
2024-10-03,1,63125979096,119632235988,"USDT",0
2024-10-02,0.9998,70063566098,119627273049,"USDT",-0.000199999999999978
2024-10-01,0.9998,87661652549,119605745273,"USDT",-0.000199999999999978
2024-09-30,0.9998,64288823984,119606990798,"USDT",-0.000199999999999978
2024-09-29,1.0001,39151842030,119535637477,"USDT",9.9999999999989e-05
2024-09-28,1.0002,38585123416,119436453012,"USDT",0.000199999999999978
2024-09-27,1.0002,61923482857,119381075672,"USDT",0.000199999999999978
2024-09-26,1.0002,66981158381,119310843102,"USDT",0.000199999999999978
2024-09-25,0.9999,50797578929,119251993630,"USDT",-9.9999999999989e-05
2024-09-24,1,56967919219,119240052657,"USDT",0
2024-09-23,1,60077721757,119239522775,"USDT",0
2024-09-22,1.0001,41426101070,119175568395,"USDT",9.9999999999989e-05
2024-09-21,1.0003,33954200576,119181581792,"USDT",0.000299999999999967
2024-09-20,1.0001,62999225593,119172814477,"USDT",9.9999999999989e-05
2024-09-19,1.0002,68815065769,118916699579,"USDT",0.000199999999999978
2024-09-18,1.0004,62277811817,118903015314,"USDT",0.000399999999999956
2024-09-17,1.0001,55698782715,118712523306,"USDT",9.9999999999989e-05
2024-09-16,0.9999,52359857999,118693600445,"USDT",-9.9999999999989e-05
2024-09-15,1.0001,33574816326,118816936252,"USDT",9.9999999999989e-05
2024-09-14,1.0002,31284959922,118599575491,"USDT",0.000199999999999978
2024-09-13,1.0008,50561943685,118410362296,"USDT",0.000799999999999912
2024-09-12,1,49496227393,118382249277,"USDT",0
2024-09-11,1.0001,53910355372,118393661761,"USDT",9.9999999999989e-05
2024-09-10,1,44958459857,118367165716,"USDT",0
2024-09-09,1.0001,53645369813,118213349441,"USDT",9.9999999999989e-05
2024-09-08,0.9999,32754298136,118212522815,"USDT",-9.9999999999989e-05
2024-09-07,0.9999,34349157560,118183301980,"USDT",-9.9999999999989e-05
2024-09-06,0.9997,76063648537,118110992248,"USDT",-0.000299999999999967
2024-09-05,0.9998,47219392114,118123412031,"USDT",-0.000199999999999978
2024-09-04,1,57499396611,118144833383,"USDT",0
2024-09-03,0.9998,43284063635,118108714817,"USDT",-0.000199999999999978
2024-09-02,0.9999,45617837521,118213094420,"USDT",-9.9999999999989e-05
2024-09-01,1,40816634044,118233284750,"USDT",0
2024-08-31,0.9999,24536311364,118214928566,"USDT",-9.9999999999989e-05
2024-08-30,0.9999,53462688174,118213225145,"USDT",-9.9999999999989e-05
2024-08-29,1.0002,51557558279,118118434662,"USDT",0.000199999999999978
2024-08-28,1.0001,69866785923,118058608837,"USDT",9.9999999999989e-05
2024-08-27,1.0003,65120597214,118077598988,"USDT",0.000299999999999967
2024-08-26,1.0002,51030197598,117883309512,"USDT",0.000199999999999978
2024-08-25,1.0005,40361519650,117924482898,"USDT",0.000499999999999945
2024-08-24,1.0004,46227369084,117909039091,"USDT",0.000399999999999956
2024-08-23,1.0008,66435913915,117771678648,"USDT",0.000799999999999912
2024-08-22,1.0002,45673020568,117451307682,"USDT",0.000199999999999978
2024-08-21,1.0003,53113473486,117319442909,"USDT",0.000299999999999967
2024-08-20,1,53591125880,117302674602,"USDT",0
2024-08-19,1.0005,46796006984,116948334578,"USDT",0.000499999999999945
2024-08-18,1.0006,34966981759,116930616831,"USDT",0.000599999999999934
2024-08-17,1.0002,27396981274,116841598027,"USDT",0.000199999999999978
2024-08-16,1.0003,49001060836,116746696274,"USDT",0.000299999999999967
2024-08-15,1.0002,56751936622,116557615011,"USDT",0.000199999999999978
2024-08-14,1.0003,52144724490,116218305086,"USDT",0.000299999999999967
2024-08-13,1.0003,51440569199,115674781297,"USDT",0.000299999999999967
2024-08-12,1.0002,63275431596,115669017013,"USDT",0.000199999999999978
2024-08-11,1,41909131618,115644012878,"USDT",0
2024-08-10,1.0002,31042565436,115681668414,"USDT",0.000199999999999978
2024-08-09,1.0006,55251256632,115470949574,"USDT",0.000599999999999934
2024-08-08,1.0003,73383041658,115069595825,"USDT",0.000299999999999967
2024-08-07,1.0003,72320106597,114560688936,"USDT",0.000299999999999967
2024-08-06,1.0006,81396416579,114465754318,"USDT",0.000599999999999934
2024-08-05,1.0004,188926094526,114575013675,"USDT",0.000399999999999956
2024-08-04,0.9997,58452540746,114482501638,"USDT",-0.000299999999999967
2024-08-03,0.9996,54276527600,114493483482,"USDT",-0.000399999999999956
2024-08-02,0.9987,67773726855,114347643174,"USDT",-0.00129999999999997
2024-08-01,0.9991,65833386618,114389973000,"USDT",-0.000900000000000012
2024-07-31,0.9997,52003171104,114435510391,"USDT",-0.000299999999999967
2024-07-30,0.9998,51267032806,114443245378,"USDT",-0.000199999999999978
2024-07-29,0.9998,63609014546,114394587328,"USDT",-0.000199999999999978
2024-07-28,0.9999,33668335667,114407348239,"USDT",-9.9999999999989e-05
2024-07-27,1.0001,55047490100,114333758547,"USDT",9.9999999999989e-05
2024-07-26,1.0002,52685688859,114301945156,"USDT",0.000199999999999978
2024-07-25,0.9998,69959674584,114368803542,"USDT",-0.000199999999999978
2024-07-24,0.9998,51701005917,114403399831,"USDT",-0.000199999999999978
2024-07-23,1.0002,67217361972,114257947071,"USDT",0.000199999999999978
2024-07-22,1.0004,52730305555,114133894420,"USDT",0.000399999999999956
2024-07-21,1.0002,50474174912,114061252605,"USDT",0.000199999999999978
2024-07-20,1.0004,40368955293,113934800515,"USDT",0.000399999999999956
2024-07-19,1.0005,64622483446,113754606330,"USDT",0.000499999999999945
2024-07-18,0.9998,53674693484,113613163520,"USDT",-0.000199999999999978
2024-07-17,1.0002,61898179810,113245588243,"USDT",0.000199999999999978
2024-07-16,1.0006,76288567031,112932846087,"USDT",0.000599999999999934
2024-07-15,1.0008,66578959504,112626181072,"USDT",0.000799999999999912
2024-07-14,1.0003,41068191081,112498379291,"USDT",0.000299999999999967
2024-07-13,1.0003,34421372740,112451065911,"USDT",0.000299999999999967
2024-07-12,1.0002,46446510451,112394038911,"USDT",0.000199999999999978
2024-07-11,1.0001,52287657808,112267596518,"USDT",9.9999999999989e-05
2024-07-10,0.9999,48310166694,112246025302,"USDT",-9.9999999999989e-05
2024-07-09,1,52771534181,112208663949,"USDT",0
2024-07-08,0.9998,74590713592,112189505845,"USDT",-0.000199999999999978
2024-07-07,0.9998,42863990186,112204931886,"USDT",-0.000199999999999978
2024-07-06,1.0001,43532116200,112234808108,"USDT",9.9999999999989e-05
2024-07-05,1,104430727675,112304369856,"USDT",0
2024-07-04,0.9997,74732714381,112446698381,"USDT",-0.000299999999999967
2024-07-03,0.9989,57042672759,112515542918,"USDT",-0.00109999999999999
2024-07-02,0.9985,39391729670,112612903256,"USDT",-0.00149999999999995
2024-07-01,0.999,45876476553,112758516893,"USDT",-0.001
2024-06-30,0.9984,34937001727,112731812369,"USDT",-0.00160000000000005
2024-06-29,0.9984,28311234049,112627145617,"USDT",-0.00160000000000005
2024-06-28,0.9981,48868972915,112597573979,"USDT",-0.00190000000000001
2024-06-27,0.9986,45267792573,112622557020,"USDT",-0.00139999999999996
2024-06-26,0.9993,44813407523,112753404527,"USDT",-0.000700000000000034
2024-06-25,0.9998,52502040528,112912703846,"USDT",-0.000199999999999978
2024-06-24,0.9994,75556423079,112884362508,"USDT",-0.000600000000000045
2024-06-23,0.9993,29265392695,112867606178,"USDT",-0.000700000000000034
2024-06-22,0.9996,26893846849,112893415546,"USDT",-0.000399999999999956
2024-06-21,0.9995,52864626463,112832566730,"USDT",-0.000499999999999945
2024-06-20,0.9994,53052487180,112823559454,"USDT",-0.000600000000000045
2024-06-19,0.9998,48283435769,112583139431,"USDT",-0.000199999999999978
2024-06-18,0.9995,78695656625,112501884806,"USDT",-0.000499999999999945
2024-06-17,0.9996,60712949361,112520935651,"USDT",-0.000399999999999956
2024-06-16,0.9993,31962850043,112480370445,"USDT",-0.000700000000000034
2024-06-15,0.9995,35823242153,112499901593,"USDT",-0.000499999999999945
2024-06-14,0.9995,56734383862,112499943136,"USDT",-0.000499999999999945
2024-06-13,0.9996,56101863399,112499618477,"USDT",-0.000399999999999956
2024-06-12,0.9997,67692265125,112460523021,"USDT",-0.000299999999999967
2024-06-11,0.9999,72360838236,112489578409,"USDT",-9.9999999999989e-05
2024-06-10,0.9996,51346980569,112433872191,"USDT",-0.000399999999999956
2024-06-09,0.9999,38460275023,112441148680,"USDT",-9.9999999999989e-05
2024-06-08,0.9999,42654042043,112444047660,"USDT",-9.9999999999989e-05
2024-06-07,0.9996,83727148277,112390395074,"USDT",-0.000399999999999956
2024-06-06,0.9995,58624834999,112342921780,"USDT",-0.000499999999999945
2024-06-05,1.0001,67311453236,112329544372,"USDT",9.9999999999989e-05
2024-06-04,1.0002,64592711851,112309167547,"USDT",0.000199999999999978
2024-06-03,0.9998,66326852767,112187456183,"USDT",-0.000199999999999978
2024-06-02,0.9994,47966136014,112140407830,"USDT",-0.000600000000000045
2024-06-01,0.9993,34114810017,112063305722,"USDT",-0.000700000000000034
2024-05-31,0.999,58892635053,111883619376,"USDT",-0.001
2024-05-30,0.9997,66107540689,111925660330,"USDT",-0.000299999999999967
2024-05-29,0.9988,64306272506,111820369361,"USDT",-0.00119999999999998
2024-05-28,0.9989,75112778670,111840105323,"USDT",-0.00109999999999999
2024-05-27,0.9992,64469471473,111850901727,"USDT",-0.000800000000000023
2024-05-26,0.9995,44796186073,111880094514,"USDT",-0.000499999999999945
2024-05-25,0.9999,41182549806,111922883085,"USDT",-9.9999999999989e-05
2024-05-24,0.9998,68659164363,111877496387,"USDT",-0.000199999999999978
2024-05-23,0.9996,107880114240,111712346955,"USDT",-0.000399999999999956
2024-05-22,0.9995,75458368905,111693510807,"USDT",-0.000499999999999945
