"Date","Price","Volume","Market Cap","Coin","Deviation"
2025-04-11,0.998,50098673,494510980,"TUSD",-0.002
2025-04-10,0.9979,51956854,494494932,"TUSD",-0.00209999999999999
2025-04-09,0.9986,54161848,494842897,"TUSD",-0.00139999999999996
2025-04-08,0.9978,51914239,494420478,"TUSD",-0.00219999999999998
2025-04-07,0.9983,54987301,494653820,"TUSD",-0.00170000000000003
2025-04-06,0.9979,47816086,494478278,"TUSD",-0.00209999999999999
2025-04-05,0.9986,46618006,494842364,"TUSD",-0.00139999999999996
2025-04-04,0.9987,47476030,494874064,"TUSD",-0.00129999999999997
2025-04-03,0.9985,51054619,494784246,"TUSD",-0.00149999999999995
2025-04-02,0.999,57759534,495009457,"TUSD",-0.001
2025-04-01,0.9978,48613251,494426042,"TUSD",-0.00219999999999998
2025-03-31,0.9974,47257678,494248657,"TUSD",-0.00260000000000005
2025-03-30,0.9983,30680640,494660911,"TUSD",-0.00170000000000003
2025-03-29,0.9986,31063834,494843669,"TUSD",-0.00139999999999996
2025-03-28,0.9986,52957530,494839725,"TUSD",-0.00139999999999996
2025-03-27,0.9992,53620735,495122604,"TUSD",-0.000800000000000023
2025-03-26,0.9998,53354322,495418158,"TUSD",-0.000199999999999978
2025-03-25,1.0004,51129010,495704430,"TUSD",0.000399999999999956
2025-03-24,1,50002273,495503517,"TUSD",0
2025-03-23,0.9997,47946232,495356156,"TUSD",-0.000299999999999967
2025-03-22,0.9993,48010282,495180973,"TUSD",-0.000700000000000034
2025-03-21,0.999,50401368,495025157,"TUSD",-0.001
2025-03-20,0.9991,53972387,495049658,"TUSD",-0.000900000000000012
2025-03-19,0.9991,54160764,495062509,"TUSD",-0.000900000000000012
2025-03-18,0.9987,53023421,494858316,"TUSD",-0.00129999999999997
2025-03-17,0.9989,59090135,494947960,"TUSD",-0.00109999999999999
2025-03-16,0.9994,51103876,495218509,"TUSD",-0.000600000000000045
2025-03-15,0.9995,48648228,495266042,"TUSD",-0.000499999999999945
2025-03-14,0.9992,58051330,495134608,"TUSD",-0.000800000000000023
2025-03-13,0.9984,69831474,494702723,"TUSD",-0.00160000000000005
2025-03-12,0.9983,57719708,494698235,"TUSD",-0.00170000000000003
2025-03-11,0.9982,56733668,494638058,"TUSD",-0.00180000000000002
2025-03-10,0.9974,55597705,494234401,"TUSD",-0.00260000000000005
2025-03-09,0.9972,51685519,494151798,"TUSD",-0.00280000000000002
2025-03-08,0.9973,51970373,494165620,"TUSD",-0.00270000000000004
2025-03-07,0.9975,65825789,494242365,"TUSD",-0.00249999999999995
2025-03-06,0.9977,56107195,494375516,"TUSD",-0.00229999999999997
2025-03-05,0.9977,57792989,494362733,"TUSD",-0.00229999999999997
2025-03-04,0.9965,106230789,493766274,"TUSD",-0.00349999999999995
2025-03-03,0.9955,93673189,493310302,"TUSD",-0.00449999999999995
2025-03-02,0.9973,254217578,494178750,"TUSD",-0.00270000000000004
2025-03-01,0.9971,51085830,494055511,"TUSD",-0.00290000000000001
2025-02-28,0.9967,77708831,493856978,"TUSD",-0.00329999999999997
2025-02-27,0.9964,65448486,493709058,"TUSD",-0.00360000000000005
2025-02-26,0.9963,73196426,493665422,"TUSD",-0.00370000000000004
2025-02-25,0.9966,87156365,493827690,"TUSD",-0.00339999999999996
2025-02-24,0.997,55766026,494013891,"TUSD",-0.003
2025-02-23,0.9983,48979122,494689126,"TUSD",-0.00170000000000003
2025-02-22,0.9982,55248055,494636357,"TUSD",-0.00180000000000002
2025-02-21,0.9972,62334345,494107293,"TUSD",-0.00280000000000002
2025-02-20,0.9982,60624178,494599940,"TUSD",-0.00180000000000002
2025-02-19,0.9979,57024950,494461110,"TUSD",-0.00209999999999999
2025-02-18,0.9973,61794883,494196902,"TUSD",-0.00270000000000004
2025-02-17,0.9984,61171985,494713602,"TUSD",-0.00160000000000005
2025-02-16,0.9984,57159645,494745981,"TUSD",-0.00160000000000005
2025-02-15,0.9985,57254747,494796559,"TUSD",-0.00149999999999995
2025-02-14,0.9985,60812348,494791763,"TUSD",-0.00149999999999995
2025-02-13,0.9982,60896526,494608868,"TUSD",-0.00180000000000002
2025-02-12,0.9975,63157003,494265274,"TUSD",-0.00249999999999995
2025-02-11,0.9967,55500458,493860891,"TUSD",-0.00329999999999997
2025-02-10,0.9973,65318723,494164462,"TUSD",-0.00270000000000004
2025-02-09,0.997,79374482,494047344,"TUSD",-0.003
2025-02-08,0.9972,64014506,494141660,"TUSD",-0.00280000000000002
2025-02-07,0.9977,82379609,494384416,"TUSD",-0.00229999999999997
2025-02-06,0.9978,67004876,494442443,"TUSD",-0.00219999999999998
2025-02-05,0.998,63484524,494504149,"TUSD",-0.002
2025-02-04,0.9977,65055422,494393320,"TUSD",-0.00229999999999997
2025-02-03,0.9986,127801036,494834204,"TUSD",-0.00139999999999996
2025-02-02,0.9973,63406636,494155924,"TUSD",-0.00270000000000004
2025-02-01,0.9981,53326409,494552627,"TUSD",-0.00190000000000001
2025-01-31,0.9984,54056194,494712417,"TUSD",-0.00160000000000005
2025-01-30,0.9985,55610156,494786593,"TUSD",-0.00149999999999995
2025-01-29,0.9983,62730073,494689116,"TUSD",-0.00170000000000003
2025-01-28,0.9977,56403443,494400531,"TUSD",-0.00229999999999997
2025-01-27,0.9987,70235519,494881175,"TUSD",-0.00129999999999997
2025-01-26,0.9982,55137799,494640832,"TUSD",-0.00180000000000002
2025-01-25,0.9983,51047535,494667768,"TUSD",-0.00170000000000003
2025-01-24,0.9984,54643498,494713724,"TUSD",-0.00160000000000005
2025-01-23,0.9986,70220013,494807422,"TUSD",-0.00139999999999996
2025-01-22,0.9993,57426954,495164519,"TUSD",-0.000700000000000034
2025-01-21,0.9992,107066789,495135037,"TUSD",-0.000800000000000023
2025-01-20,0.9975,106845407,494268614,"TUSD",-0.00249999999999995
2025-01-19,0.9981,83589103,494579310,"TUSD",-0.00190000000000001
2025-01-18,0.9991,63966947,495052349,"TUSD",-0.000900000000000012
2025-01-17,1.0012,63720997,496091926,"TUSD",0.00120000000000009
2025-01-16,0.9996,59744814,495297425,"TUSD",-0.000399999999999956
2025-01-15,1.0003,61394380,495681690,"TUSD",0.000299999999999967
2025-01-14,0.9997,54215181,495350606,"TUSD",-0.000299999999999967
2025-01-13,1.0004,61416717,495701925,"TUSD",0.000399999999999956
2025-01-12,0.9995,47149584,495275004,"TUSD",-0.000499999999999945
2025-01-11,0.9999,42029724,495471629,"TUSD",-9.9999999999989e-05
2025-01-10,1.0001,52696842,495554521,"TUSD",9.9999999999989e-05
2025-01-09,1,55220795,495626192,"TUSD",0
2025-01-08,1,56090747,495610496,"TUSD",0
2025-01-07,1.0001,65121151,495656512,"TUSD",9.9999999999989e-05
2025-01-06,1.0011,58913510,496172416,"TUSD",0.0011000000000001
2025-01-05,1.0004,47744628,495789973,"TUSD",0.000399999999999956
2025-01-04,1.0006,49651675,495921290,"TUSD",0.000599999999999934
2025-01-03,0.9998,52527741,495480581,"TUSD",-0.000199999999999978
2025-01-02,0.9993,56027499,495273183,"TUSD",-0.000700000000000034
2025-01-01,0.9979,42661954,494574338,"TUSD",-0.00209999999999999
2024-12-31,0.9984,46388632,494811762,"TUSD",-0.00160000000000005
2024-12-30,0.9991,51507758,495162466,"TUSD",-0.000900000000000012
2024-12-29,0.9991,47603320,495171348,"TUSD",-0.000900000000000012
2024-12-28,0.9994,45420533,495294141,"TUSD",-0.000600000000000045
2024-12-27,0.9998,52818285,495514112,"TUSD",-0.000199999999999978
2024-12-26,0.9995,52162112,495368903,"TUSD",-0.000499999999999945
2024-12-25,1.0001,47620056,495634923,"TUSD",9.9999999999989e-05
2024-12-24,1.0004,48885256,495819108,"TUSD",0.000399999999999956
2024-12-23,1.0002,48439433,495688856,"TUSD",0.000199999999999978
2024-12-22,1.0006,50315113,495897012,"TUSD",0.000599999999999934
2024-12-21,1.001,58817045,496121040,"TUSD",0.00099999999999989
2024-12-20,1.002,74166002,496608138,"TUSD",0.002
2024-12-19,1.0019,81804172,496558869,"TUSD",0.00190000000000001
2024-12-18,1.0016,67787057,496374963,"TUSD",0.00160000000000005
2024-12-17,1.0038,63028315,497468089,"TUSD",0.00380000000000003
2024-12-16,1.0035,64638902,497330604,"TUSD",0.00350000000000006
2024-12-15,1.0054,54384260,498276932,"TUSD",0.00540000000000007
2024-12-14,1.0042,62434647,497690316,"TUSD",0.00419999999999998
2024-12-13,1.0042,53931732,497682399,"TUSD",0.00419999999999998
2024-12-12,1.0034,81794363,497306672,"TUSD",0.00340000000000007
2024-12-11,1.02,70127842,505498523,"TUSD",0.02
2024-12-10,1.0102,66449430,500646136,"TUSD",0.0102
2024-12-09,1.0194,73418419,505210730,"TUSD",0.0194000000000001
2024-12-08,1.0269,63801982,508949252,"TUSD",0.0268999999999999
2024-12-07,1.0224,62423772,506700495,"TUSD",0.0224
2024-12-06,1.0126,69381621,501870792,"TUSD",0.0125999999999999
2024-12-05,1.0064,74368835,498774166,"TUSD",0.00639999999999996
2024-12-04,1.0056,63427784,498354810,"TUSD",0.00560000000000005
2024-12-03,1.0045,68596296,497847995,"TUSD",0.00449999999999995
2024-12-02,1.0015,67482341,496324136,"TUSD",0.00150000000000006
2024-12-01,1.0025,52003929,496838512,"TUSD",0.00249999999999995
2024-11-30,1.0019,51259338,496536501,"TUSD",0.00190000000000001
2024-11-29,1.0015,54407333,496335441,"TUSD",0.00150000000000006
2024-11-28,1.0018,54083668,496491580,"TUSD",0.00180000000000002
2024-11-27,1.003,61357900,497067520,"TUSD",0.00299999999999989
2024-11-26,1.0024,63215053,496796649,"TUSD",0.00239999999999996
2024-11-25,0.9988,57025315,494983347,"TUSD",-0.00119999999999998
2024-11-24,0.9996,50995052,495344686,"TUSD",-0.000399999999999956
2024-11-23,0.9997,56072208,495462493,"TUSD",-0.000299999999999967
2024-11-22,1.001,59839219,496082374,"TUSD",0.00099999999999989
2024-11-21,1.0006,59672094,495913705,"TUSD",0.000599999999999934
2024-11-20,0.9997,54953044,495456056,"TUSD",-0.000299999999999967
2024-11-19,1.0004,57280829,495797597,"TUSD",0.000399999999999956
2024-11-18,0.9988,60958803,495030438,"TUSD",-0.00119999999999998
2024-11-17,0.9982,57725357,494708396,"TUSD",-0.00180000000000002
2024-11-16,0.9985,62142578,494835584,"TUSD",-0.00149999999999995
2024-11-15,0.9975,63553572,494385730,"TUSD",-0.00249999999999995
2024-11-14,0.9974,78980365,494331846,"TUSD",-0.00260000000000005
2024-11-13,0.9958,89441152,493520701,"TUSD",-0.00419999999999998
2024-11-12,1.0002,78162056,495703424,"TUSD",0.000199999999999978
2024-11-11,0.9995,63436814,495359729,"TUSD",-0.000499999999999945
2024-11-10,1,60268719,495610143,"TUSD",0
2024-11-09,0.9984,46725839,494790269,"TUSD",-0.00160000000000005
2024-11-08,0.9986,60062542,494909954,"TUSD",-0.00139999999999996
2024-11-07,0.9935,53270695,492375497,"TUSD",-0.00649999999999995
2024-11-06,0.9942,60561444,492741085,"TUSD",-0.00580000000000003
2024-11-05,0.9937,34333668,492467578,"TUSD",-0.00629999999999997
2024-11-04,0.9946,41160014,492946413,"TUSD",-0.00539999999999996
2024-11-03,0.9954,40687126,493339997,"TUSD",-0.00460000000000005
2024-11-02,0.9964,36423135,493799155,"TUSD",-0.00360000000000005
2024-11-01,0.996,70427284,493633618,"TUSD",-0.004
2024-10-31,0.9918,38301087,491542949,"TUSD",-0.00819999999999999
2024-10-30,0.994,44686215,492616072,"TUSD",-0.00600000000000001
2024-10-29,0.9958,66892206,493530953,"TUSD",-0.00419999999999998
2024-10-28,0.996,59979700,493595101,"TUSD",-0.004
2024-10-27,0.9958,35334160,493501214,"TUSD",-0.00419999999999998
2024-10-26,0.9959,38606828,493589887,"TUSD",-0.00409999999999999
2024-10-25,0.9952,40803217,493204093,"TUSD",-0.00480000000000003
2024-10-24,0.9958,34373518,493520196,"TUSD",-0.00419999999999998
2024-10-23,0.996,33456080,493624228,"TUSD",-0.004
2024-10-22,0.9968,33187321,494016415,"TUSD",-0.00319999999999998
2024-10-21,0.9971,33473047,494181460,"TUSD",-0.00290000000000001
2024-10-20,0.9979,34606240,494556954,"TUSD",-0.00209999999999999
2024-10-19,0.9977,31946863,494461042,"TUSD",-0.00229999999999997
2024-10-18,0.9978,36919406,494521806,"TUSD",-0.00219999999999998
2024-10-17,0.9972,37098881,494219966,"TUSD",-0.00280000000000002
2024-10-16,0.9973,38801036,494259944,"TUSD",-0.00270000000000004
2024-10-15,0.9972,42184370,494202832,"TUSD",-0.00280000000000002
2024-10-14,0.9974,38342101,494309207,"TUSD",-0.00260000000000005
2024-10-13,0.9978,30820834,494503666,"TUSD",-0.00219999999999998
2024-10-12,0.9975,30295225,494370608,"TUSD",-0.00249999999999995
2024-10-11,0.9968,30692670,494012627,"TUSD",-0.00319999999999998
2024-10-10,0.9961,31790640,493675937,"TUSD",-0.00390000000000001
2024-10-09,0.9963,32420520,493783014,"TUSD",-0.00370000000000004
2024-10-08,0.9975,33966067,494339349,"TUSD",-0.00249999999999995
2024-10-07,0.9972,37540127,494194136,"TUSD",-0.00280000000000002
2024-10-06,0.9977,30335126,494452859,"TUSD",-0.00229999999999997
2024-10-05,0.9977,29759259,494475030,"TUSD",-0.00229999999999997
2024-10-04,0.998,32646055,494600915,"TUSD",-0.002
2024-10-03,0.995,36981280,493107347,"TUSD",-0.005
2024-10-02,0.997,35708664,494104764,"TUSD",-0.003
2024-10-01,0.9975,34851242,494363781,"TUSD",-0.00249999999999995
2024-09-30,0.9979,34259128,494581594,"TUSD",-0.00209999999999999
2024-09-29,0.9989,32428708,495065331,"TUSD",-0.00109999999999999
2024-09-28,0.999,31175742,495112283,"TUSD",-0.001
2024-09-27,0.999,37009669,495127441,"TUSD",-0.001
2024-09-26,0.9991,37134645,495136303,"TUSD",-0.000900000000000012
2024-09-25,0.9987,30800425,494946708,"TUSD",-0.00129999999999997
2024-09-24,0.9992,30557885,495221999,"TUSD",-0.000800000000000023
2024-09-23,0.9988,30550304,495019195,"TUSD",-0.00119999999999998
2024-09-22,0.9993,30361861,495262935,"TUSD",-0.000700000000000034
2024-09-21,0.9988,28203902,494995397,"TUSD",-0.00119999999999998
2024-09-20,0.9989,34027712,495061345,"TUSD",-0.00109999999999999
2024-09-19,0.9991,34563716,495139572,"TUSD",-0.000900000000000012
2024-09-18,0.999,34135065,495090749,"TUSD",-0.001
2024-09-17,0.9989,34426723,495046965,"TUSD",-0.00109999999999999
2024-09-16,0.9984,44668280,494828101,"TUSD",-0.00160000000000005
2024-09-15,0.9986,41348616,494899028,"TUSD",-0.00139999999999996
2024-09-14,0.9988,29891198,495013669,"TUSD",-0.00119999999999998
2024-09-13,0.9991,33127454,495144706,"TUSD",-0.000900000000000012
2024-09-12,0.9984,29736596,494814818,"TUSD",-0.00160000000000005
2024-09-11,0.9985,28218107,494868045,"TUSD",-0.00149999999999995
2024-09-10,0.9986,27882118,494899875,"TUSD",-0.00139999999999996
2024-09-09,0.9987,31492063,494954758,"TUSD",-0.00129999999999997
2024-09-08,0.9992,28562192,495192024,"TUSD",-0.000800000000000023
2024-09-07,0.9983,86444207,494767965,"TUSD",-0.00170000000000003
2024-09-06,0.9984,42476756,494787554,"TUSD",-0.00160000000000005
2024-09-05,0.9983,30837677,494740080,"TUSD",-0.00170000000000003
2024-09-04,0.9985,31254679,494865969,"TUSD",-0.00149999999999995
2024-09-03,0.9985,29416972,494851164,"TUSD",-0.00149999999999995
2024-09-02,0.9987,33620721,494981404,"TUSD",-0.00129999999999997
2024-09-01,0.9989,32172609,495041074,"TUSD",-0.00109999999999999
2024-08-31,0.999,27163782,495096994,"TUSD",-0.001
2024-08-30,0.999,39356000,495107510,"TUSD",-0.001
2024-08-29,0.9995,38448767,495359211,"TUSD",-0.000499999999999945
2024-08-28,0.9997,42247454,495430640,"TUSD",-0.000299999999999967
2024-08-27,0.9998,42477652,495515906,"TUSD",-0.000199999999999978
2024-08-26,0.9999,35461473,495570480,"TUSD",-9.9999999999989e-05
2024-08-25,1.0006,33958902,495899130,"TUSD",0.000599999999999934
2024-08-24,1.0004,34621170,495815247,"TUSD",0.000399999999999956
2024-08-23,1.001,40333177,496100302,"TUSD",0.00099999999999989
2024-08-22,0.9998,33015844,495525373,"TUSD",-0.000199999999999978
2024-08-21,1,36798528,495595713,"TUSD",0
2024-08-20,0.9996,38704369,495415798,"TUSD",-0.000399999999999956
2024-08-19,0.9994,31881265,495293658,"TUSD",-0.000600000000000045
2024-08-18,0.9992,31708776,495197230,"TUSD",-0.000800000000000023
2024-08-17,0.9994,31276655,495294726,"TUSD",-0.000600000000000045
2024-08-16,0.9997,35352409,495462528,"TUSD",-0.000299999999999967
2024-08-15,0.9992,36725450,495180954,"TUSD",-0.000800000000000023
2024-08-14,0.9992,35055927,495201628,"TUSD",-0.000800000000000023
2024-08-13,0.9998,35898418,495496847,"TUSD",-0.000199999999999978
2024-08-12,0.9992,35055791,495228496,"TUSD",-0.000800000000000023
2024-08-11,0.9988,30088347,495007731,"TUSD",-0.00119999999999998
2024-08-10,0.9993,30755538,495272588,"TUSD",-0.000700000000000034
2024-08-09,0.9997,34866279,495457004,"TUSD",-0.000299999999999967
2024-08-08,0.9994,43964022,495317344,"TUSD",-0.000600000000000045
2024-08-07,0.9994,36528579,511893659,"TUSD",-0.000600000000000045
2024-08-06,0.9994,39735458,494896547,"TUSD",-0.000600000000000045
2024-08-05,0.9994,128357306,494902706,"TUSD",-0.000600000000000045
2024-08-04,0.9985,37081748,494450920,"TUSD",-0.00149999999999995
2024-08-03,0.9988,38092409,494599206,"TUSD",-0.00119999999999998
2024-08-02,0.9985,42017514,494441246,"TUSD",-0.00149999999999995
2024-08-01,0.9987,42134673,494559207,"TUSD",-0.00129999999999997
2024-07-31,0.9993,37155513,494876575,"TUSD",-0.000700000000000034
2024-07-30,0.9998,36616255,495098204,"TUSD",-0.000199999999999978
2024-07-29,1,46773108,495181550,"TUSD",0
2024-07-28,1.0001,35163702,495237025,"TUSD",9.9999999999989e-05
2024-07-27,1.0002,54080950,495311555,"TUSD",0.000199999999999978
2024-07-26,1.0006,41144011,495480718,"TUSD",0.000599999999999934
2024-07-25,1.0002,45450298,495316731,"TUSD",0.000199999999999978
2024-07-24,1.0006,56793088,495517894,"TUSD",0.000599999999999934
2024-07-23,0.9992,57361900,494810955,"TUSD",-0.000800000000000023
2024-07-22,1.0009,47343319,495652306,"TUSD",0.000899999999999901
2024-07-21,1.0009,47967083,495650602,"TUSD",0.000899999999999901
2024-07-20,1.0004,38772406,495411017,"TUSD",0.000399999999999956
2024-07-19,1.0012,55533818,495807621,"TUSD",0.00120000000000009
2024-07-18,0.9995,55945005,494967253,"TUSD",-0.000499999999999945
2024-07-17,0.9989,57135500,494671072,"TUSD",-0.00109999999999999
2024-07-16,0.9994,70464243,494882325,"TUSD",-0.000600000000000045
2024-07-15,1,68339099,495209908,"TUSD",0
2024-07-14,0.9989,48684522,494634632,"TUSD",-0.00109999999999999
2024-07-13,0.9991,40744355,494750771,"TUSD",-0.000900000000000012
2024-07-12,0.9987,45793122,494564810,"TUSD",-0.00129999999999997
2024-07-11,0.9985,43373074,494476131,"TUSD",-0.00149999999999995
2024-07-10,0.9989,42062068,494679440,"TUSD",-0.00109999999999999
2024-07-09,0.9991,42599346,494774323,"TUSD",-0.000900000000000012
2024-07-08,0.9992,61917668,514768994,"TUSD",-0.000800000000000023
2024-07-07,0.9986,40054301,494531378,"TUSD",-0.00139999999999996
2024-07-06,1,35063281,495198744,"TUSD",0
2024-07-05,0.9993,68111619,494871309,"TUSD",-0.000700000000000034
2024-07-04,0.9992,46880344,504807506,"TUSD",-0.000800000000000023
2024-07-03,0.9971,37863301,513724957,"TUSD",-0.00290000000000001
2024-07-02,0.9971,35327658,493752508,"TUSD",-0.00290000000000001
2024-07-01,0.998,38249405,494720518,"TUSD",-0.002
2024-06-30,0.9977,34547734,494583994,"TUSD",-0.00229999999999997
2024-06-29,0.9976,31836507,494519313,"TUSD",-0.00239999999999996
2024-06-28,0.997,36728463,494217529,"TUSD",-0.003
2024-06-27,0.9971,40705051,494283701,"TUSD",-0.00290000000000001
2024-06-26,0.9975,35000308,494480684,"TUSD",-0.00249999999999995
2024-06-25,0.9982,37780776,494792451,"TUSD",-0.00180000000000002
2024-06-24,0.9982,50308923,494820492,"TUSD",-0.00180000000000002
2024-06-23,0.9972,30132445,494311217,"TUSD",-0.00280000000000002
2024-06-22,0.9977,31305016,494574951,"TUSD",-0.00229999999999997
2024-06-21,0.9982,40814163,494791223,"TUSD",-0.00180000000000002
2024-06-20,0.9975,48170405,494447690,"TUSD",-0.00249999999999995
2024-06-19,0.9957,38927699,493589161,"TUSD",-0.00429999999999997
2024-06-18,0.9956,57010766,493540608,"TUSD",-0.00439999999999996
2024-06-17,0.9967,47358120,494055749,"TUSD",-0.00329999999999997
2024-06-16,0.9968,36940070,494125294,"TUSD",-0.00319999999999998
2024-06-15,0.9968,36762762,494129931,"TUSD",-0.00319999999999998
2024-06-14,0.9967,44386363,494062416,"TUSD",-0.00329999999999997
2024-06-13,0.9972,49445352,494316631,"TUSD",-0.00280000000000002
2024-06-12,0.9982,69951023,494785548,"TUSD",-0.00180000000000002
2024-06-11,0.9978,52323557,495123637,"TUSD",-0.00219999999999998
2024-06-10,0.9986,45214800,496024628,"TUSD",-0.00139999999999996
2024-06-09,0.999,36870424,496721252,"TUSD",-0.001
2024-06-08,0.9989,39378802,496630958,"TUSD",-0.00109999999999999
2024-06-07,0.9986,66179907,496507410,"TUSD",-0.00139999999999996
2024-06-06,0.9988,44101708,497082324,"TUSD",-0.00119999999999998
2024-06-05,0.9994,50762923,497925476,"TUSD",-0.000600000000000045
2024-06-04,0.9992,47360900,498323350,"TUSD",-0.000800000000000023
2024-06-03,0.9993,50049420,499413783,"TUSD",-0.000700000000000034
2024-06-02,0.9986,39979402,500059608,"TUSD",-0.00139999999999996
2024-06-01,0.9986,34801779,500071598,"TUSD",-0.00139999999999996
2024-05-31,0.9981,48468009,499818313,"TUSD",-0.00190000000000001
2024-05-30,0.9991,46149469,500319880,"TUSD",-0.000900000000000012
2024-05-29,0.9978,60205460,500635810,"TUSD",-0.00219999999999998
2024-05-28,0.9981,58145323,502825420,"TUSD",-0.00190000000000001
2024-05-27,0.9988,64343575,505176802,"TUSD",-0.00119999999999998
2024-05-26,0.9988,47901482,507165813,"TUSD",-0.00119999999999998
2024-05-25,0.9996,45937303,507550393,"TUSD",-0.000399999999999956
2024-05-24,0.9993,59718151,507419492,"TUSD",-0.000700000000000034
2024-05-23,0.9988,72263637,508094626,"TUSD",-0.00119999999999998
2024-05-22,0.9991,49392962,509233959,"TUSD",-0.000900000000000012
2024-05-21,0.9998,59674987,509617480,"TUSD",-0.000199999999999978
2024-05-20,1.0014,77756918,510419047,"TUSD",0.00140000000000007
2024-05-19,1,39091633,509705620,"TUSD",0
2024-05-18,1.001,40424252,510194725,"TUSD",0.00099999999999989
2024-05-17,1.0007,46919724,510083008,"TUSD",0.000699999999999923
2024-05-16,1.0001,48043810,509774472,"TUSD",9.9999999999989e-05
2024-05-15,1.0005,59195054,509264332,"TUSD",0.000499999999999945
2024-05-14,0.9993,43060052,509335824,"TUSD",-0.000700000000000034
2024-05-13,0.9995,44914741,509452839,"TUSD",-0.000499999999999945
2024-05-12,0.9988,33469456,509089870,"TUSD",-0.00119999999999998
2024-05-11,0.9991,29810984,509267390,"TUSD",-0.000900000000000012
2024-05-10,0.9991,42287049,509229323,"TUSD",-0.000900000000000012
2024-05-09,0.9999,40030330,509659015,"TUSD",-9.9999999999989e-05
2024-05-08,0.9988,43652172,509070391,"TUSD",-0.00119999999999998
2024-05-07,0.9998,42712615,509575936,"TUSD",-0.000199999999999978
2024-05-06,0.9997,46141717,509523123,"TUSD",-0.000299999999999967
2024-05-05,0.9998,40947670,509600483,"TUSD",-0.000199999999999978
2024-05-04,1.0001,41715990,509737798,"TUSD",9.9999999999989e-05
2024-05-03,1.0003,49558581,509872050,"TUSD",0.000299999999999967
2024-05-02,0.9992,47711173,509274419,"TUSD",-0.000800000000000023
2024-05-01,0.9972,56583264,508266934,"TUSD",-0.00280000000000002
2024-04-30,0.9979,53110012,508617570,"TUSD",-0.00209999999999999
2024-04-29,0.9992,44687319,509287660,"TUSD",-0.000800000000000023
2024-04-28,0.9999,40084802,509668849,"TUSD",-9.9999999999989e-05
2024-04-27,0.9989,44545584,509159150,"TUSD",-0.00109999999999999
2024-04-26,0.9998,44502327,509602174,"TUSD",-0.000199999999999978
2024-04-25,1.0003,43950287,509861741,"TUSD",0.000299999999999967
2024-04-24,1.0003,52224007,509906506,"TUSD",0.000299999999999967
2024-04-23,1.0026,48442050,511038926,"TUSD",0.00259999999999994
2024-04-22,1.0019,49929301,510675678,"TUSD",0.00190000000000001
2024-04-21,1.0006,37429127,510016026,"TUSD",0.000599999999999934
2024-04-20,1.0013,45997582,510360046,"TUSD",0.00130000000000008
2024-04-19,1.0006,67888248,509988765,"TUSD",0.000599999999999934
2024-04-18,1.0008,55118997,510105318,"TUSD",0.000799999999999912
2024-04-17,0.9996,55336285,509507292,"TUSD",-0.000399999999999956
2024-04-16,0.9995,62666834,509421709,"TUSD",-0.000499999999999945
